avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
196,management,,0.7590556464,4,,low,0.225333736,Employed,3
215,sales,,,4,,low,0.839487421,Employed,2
188,sales,,0.4498498641,3,,medium,0.3530178584,Employed,7
145,support,1,0.7580527653,4,,low,0.6961514899,Employed,2
190,management,,0.7200079504,3,,low,0.9163970731,Employed,3
140,,,0.5453866052,2,,medium,0.4843505835,Left,3
233,management,1,0.7422012607,4,,low,0.6676654041,Employed,4
151,sales,,0.5153903386,2,,low,0.3475762564,Left,3
260,procurement,,0.6291514937,3,,medium,0.560666304,Employed,3
237,product,1,0.9421323862,2,,low,0.7260368548,Employed,5
206,sales,1,0.6511944968,5,,low,0.5032598492,Employed,4
165,IT,,0.6611152924,3,,low,0.7323696523,Employed,3
143,engineering,1,,2,,low,0.4432408628,Left,3
148,sales,,0.4532495388,2,,low,0.3558372208,Left,3
150,,1,0.430956674,2,,low,0.4243724123,Left,3
156,sales,,0.8997232988,3,,low,0.9185733783,Employed,3
209,sales,,0.6958317542,5,,medium,0.171035231,Employed,4
179,engineering,,0.7760105658,5,,medium,0.2521636627,Employed,6
196,marketing,,0.7401482465,5,,low,0.6964662456,Employed,3
301,engineering,,0.9766387688,6,,low,0.1508270664,Left,5
250,product,,0.8346582728,7,,low,0.06560251929,Left,4
270,engineering,,0.7899915756,5,,low,0.9471472766,Employed,3
223,finance,,0.9449570565,4,,medium,0.8503393499,Left,5
177,support,,0.6344278484,4,,medium,0.9754023515,Employed,4
224,sales,,0.5531730968,4,,medium,0.747955579,Employed,3
143,sales,,0.577533126,2,,medium,0.4206350497,Left,3
189,product,1,0.6997313509,5,,low,1,Employed,3
171,engineering,,0.8177456187,5,,medium,0.1461707398,Employed,6
155,sales,,0.4727123542,2,,medium,0.4175059209,Left,3
305,marketing,,0.8673768582,6,,low,0.1639013272,Left,4
114,engineering,,0.4004710989,4,,medium,0.3254825251,Employed,4
238,support,,0.9314587151,2,,medium,0.6743629676,Employed,4
227,finance,,0.8617633857,4,,low,0.9078772256,Left,5
203,support,,0.8470890146,3,,medium,0.8466614386,Employed,3
216,support,1,0.882869699,5,,medium,0.691955554,Employed,10
285,procurement,,0.5143995213,4,,low,0.527993969,Employed,3
211,engineering,,0.7642490393,3,,low,0.3664526504,Employed,3
144,finance,,0.4597772246,4,,low,0.6243575922,Employed,3
133,sales,,0.9895050383,4,,low,0.6433893182,Employed,4
149,IT,,0.4404338364,2,,low,0.3748784802,Left,3
203,sales,1,0.7999670573,4,,low,0.569586378,Employed,4
221,sales,1,0.8542906541,3,,medium,0.9491638451,Employed,3
133,sales,,0.986740634,3,,medium,0.6173043009,Employed,5
149,engineering,,0.4775969012,2,,medium,0.4403633228,Left,3
159,product,,0.5022383483,2,,low,0.4273953293,Left,3
187,product,1,0.9654171028,4,,low,0.8108160112,Employed,6
149,sales,,0.4621719028,2,,low,0.4366533248,Left,3
221,sales,,0.9193990445,3,,low,0.6715270075,Employed,3
160,finance,,0.9657701354,5,,low,0.5799596218,Employed,3
240,,,0.5237321305,3,,low,0.9065863677,Employed,2
255,information_technology,,0.9939659829,4,,medium,0.8227373168,Left,5
151,engineering,,0.5274005475,4,,medium,0.6139467942,Employed,3
141,engineering,,0.5435878226,4,,low,0.5200630667,Employed,3
102,sales,,0.8092975925,5,,medium,0.8512089417,Employed,5
212,product,,0.7730180232,4,,medium,0.829315533,Employed,2
275,sales,1,,2,,medium,0.6233272378,Employed,3
199,IT,,0.6198046505,3,,medium,0.8814726185,Employed,2
145,support,,0.5803055079,2,,low,0.3614352919,Left,3
145,product,,0.8097847938,3,,low,0.6295052725,Employed,2
99,finance,1,0.5033565377,5,,low,0.4006842664,Employed,4
265,,,0.6570396265,5,,medium,0.6559803294,Employed,3
104,temp,1,,2,,low,,Employed,
229,sales,,0.5253587733,4,,medium,0.6909376817,Employed,4
139,management,1,,4,,medium,0.9561615095,Employed,3
185,engineering,1,0.8661030086,2,,medium,0.9269034391,Employed,3
177,,,0.7792962929,4,,high,0.7867284655,Employed,2
273,support,,0.8665526748,3,,medium,0.9430720713,Employed,4
184,marketing,1,0.908444845,4,,medium,0.5602424759,Employed,2
236,IT,1,0.7889462137,4,,low,0.895508823,Employed,3
198,engineering,1,0.5475513504,4,,medium,0.4969179019,Employed,2
154,support,,0.904822474,4,,medium,0.8001841796,Employed,3
201,sales,,0.6980239064,4,,low,0.5318051717,Employed,3
225,,,0.6946525054,4,,low,0.7522024596,Employed,4
202,IT,,,5,,low,0.800086617,Employed,3
166,sales,1,0.5080867217,4,,low,0.4886599182,Employed,4
176,product,,0.9683749847,5,,low,0.8212445971,Employed,4
260,support,,0.7549727053,3,,medium,0.9181080074,Employed,2
145,engineering,,0.9560252387,4,,medium,0.6839639671,Employed,3
113,IT,,0.8319585294,4,,medium,0.6064706676,Employed,3
237,marketing,,0.819777293,5,,medium,0.8998414063,Left,5
149,,,0.6683532371,5,,medium,0.178289594,Employed,3
240,sales,,0.9532113444,5,,low,0.8801767477,Left,5
217,engineering,1,0.5093534182,3,,medium,0.8406829535,Employed,4
133,marketing,,0.8344774844,3,,medium,0.9659832099,Employed,8
139,admin,,0.6835415617,2,,high,0.3948993991,Employed,4
180,engineering,,,4,,low,0.7828346168,Employed,3
162,admin,,0.9222369826,4,,low,0.5269021138,Employed,3
233,engineering,,0.8038551345,3,,low,0.8034358613,Employed,3
183,support,,0.6690807776,4,,low,0.6042968209,Employed,2
176,sales,,0.9630897,3,,medium,0.9111766088,Employed,8
308,sales,,0.842773487,6,,medium,0.1774884415,Left,5
110,support,,0.8038128694,2,,low,0.19849645,Employed,5
131,support,,,2,,medium,0.3442014703,Left,3
128,engineering,,0.5134551059,6,,medium,1,Employed,4
205,IT,1,0.5312610893,6,,medium,0.7791005615,Employed,4
247,,,0.9368259014,3,,low,0.8509958222,Employed,2
238,marketing,,0.595531557,3,1,medium,0.6521427104,Employed,4
205,,,0.8610527727,3,,low,0.8989117711,Employed,4
236,sales,,0.9894827304,5,,low,0.833258364,Left,5
167,finance,,0.8681315321,4,,medium,0.7637737225,Employed,2
203,engineering,,0.9658772885,5,,low,0.9453008683,Employed,3
268,support,,0.5111393668,5,,medium,0.6451969713,Employed,2
236,support,,0.8485640898,4,,medium,0.7340107596,Employed,4
234,product,,0.5658728117,5,,low,0.3501860999,Employed,2
142,sales,1,0.6351441716,5,,low,1,Employed,2
159,product,,0.6071313734,4,,medium,0.8765702682,Employed,3
192,product,,0.886071906,5,,high,0.1912462088,Employed,3
306,product,,0.7429686354,7,,medium,0.1287285013,Left,4
201,sales,,0.8045908031,2,,high,0.9649482485,Employed,2
261,IT,,0.7828188256,3,,medium,0.691127293,Employed,4
192,IT,,0.499090267,4,,medium,0.538771424,Employed,4
129,product,,0.395705275,4,,medium,0.2380167282,Employed,4
157,sales,,,2,,medium,0.412705133,Left,3
140,finance,,0.3699533838,4,,medium,1,Employed,6
115,temp,,,2,,medium,,Employed,
259,engineering,1,0.832764487,4,,low,0.8324329171,Employed,3
156,sales,,0.9505155502,5,,medium,0.8401404214,Employed,4
168,sales,1,0.7303162678,5,,low,0.7834872909,Employed,4
213,marketing,,0.6879151989,3,1,medium,0.6326190218,Employed,3
146,marketing,,0.570818827,2,,low,0.4924720342,Left,3
223,engineering,,0.9414898158,6,,medium,0.8539875743,Employed,2
266,product,,0.9433669414,4,,medium,0.5381528479,Employed,7
121,sales,,0.6210214362,6,,low,0.7717058551,Employed,5
148,sales,,0.4260123924,6,,low,0.5291521015,Employed,4
149,sales,,0.7767750354,4,,medium,0.2926341873,Left,3
204,product,,0.5437532179,3,,high,0.6540874849,Employed,3
155,engineering,,0.4989106823,2,,medium,0.388814896,Left,3
176,support,,0.55140556,4,,high,0.876935164,Employed,4
213,sales,,,3,,medium,0.5801329966,Employed,2
213,engineering,,,4,,low,0.9126560696,Employed,3
249,IT,1,0.9099663333,5,,low,0.9287674824,Employed,3
229,sales,,0.8900583748,5,,low,0.7054016372,Left,5
254,engineering,,0.9423073884,6,,low,0.1569738015,Left,4
148,support,1,0.5249794907,3,,low,0.712662792,Employed,3
135,IT,,0.647892293,3,,medium,0.5445048973,Employed,3
224,support,,0.869119491,5,,medium,0.7885077797,Employed,2
273,support,,0.6571938037,5,,medium,0.46045169,Employed,3
166,sales,,0.7133220778,4,,low,0.5208909988,Employed,2
246,engineering,1,0.6600050677,4,,medium,0.7685005961,Employed,3
222,engineering,,0.6009950289,4,,medium,0.7580230466,Employed,3
253,engineering,,0.9669886266,5,,medium,0.9255332051,Employed,2
255,sales,,0.7408836617,2,,low,0.8813234377,Employed,7
142,,,0.5936592849,2,,low,0.4004723769,Left,3
158,,1,0.5863359995,2,,medium,0.8214175179,Employed,3
239,finance,,0.8348625762,3,,high,0.6144682758,Employed,8
149,management,,0.7990066427,4,,medium,0.5444282201,Employed,2
136,support,,0.5973498451,4,,medium,0.8630646559,Employed,3
273,sales,,0.4848866476,5,,medium,0.7382942237,Employed,2
114,temp,,,1,,medium,,Employed,
195,sales,,0.9611875732,4,,medium,0.7812064403,Employed,3
199,management,1,0.9172274991,3,,medium,0.6970191549,Employed,3
134,finance,,,4,,medium,0.6678810121,Employed,2
254,engineering,,0.8525575699,6,,low,0.08176259518,Left,4
257,marketing,,0.82760074,5,,medium,0.8712466475,Employed,3
162,engineering,,0.6857166055,3,,low,0.6064072675,Employed,3
255,engineering,,0.8702426282,3,,low,0.9321762934,Employed,2
95,temp,,,2,,low,,Employed,
226,sales,,0.9198978533,3,,low,0.4569219035,Employed,3
193,engineering,1,,3,,medium,1,Employed,3
223,sales,,0.9021357445,3,,medium,0.9374500703,Employed,4
235,engineering,,0.846005984,4,,low,0.9050144029,Employed,3
274,engineering,,0.9215999159,4,,low,0.9238166028,Left,6
232,sales,,0.7254825613,5,,low,0.5470805839,Employed,4
103,product,,0.5968855841,6,,medium,0.610483978,Employed,4
269,support,,0.6191889214,5,,medium,0.5898382079,Employed,3
267,sales,,0.5358868352,2,,medium,0.6540609618,Employed,3
158,engineering,,0.5528573537,4,,medium,0.845899785,Employed,5
149,,,,2,,low,0.4643877107,Left,3
147,admin,,0.6055633142,3,,low,0.4345478496,Employed,4
196,,1,0.8104906384,4,,low,0.5900606083,Employed,3
195,engineering,1,0.7421051189,4,,medium,0.840311616,Employed,5
171,information_technology,,,4,,low,0.7571202823,Employed,2
198,marketing,,0.6387238455,4,,medium,0.8137944839,Employed,3
226,engineering,,0.7010376781,4,,high,0.7211418577,Employed,2
169,support,1,0.4351775871,2,,low,0.3772382909,Employed,2
115,engineering,,0.5847889344,3,,low,0.377272277,Employed,3
272,sales,,0.5518705765,4,,low,0.6901554766,Employed,3
170,sales,,0.8418497543,4,,low,0.7918757115,Employed,2
213,finance,,0.4445199758,3,,low,0.4327995357,Employed,3
223,product,,0.6739318959,2,,medium,0.7037299316,Employed,3
250,sales,1,,4,,low,0.859186941,Employed,3
245,sales,,0.7723542993,4,,low,0.6810348441,Employed,2
283,engineering,,0.83959322,7,,low,0.04954881268,Left,5
221,engineering,,0.9681343811,5,,medium,0.8630677071,Left,5
299,marketing,,0.8627513107,6,,low,0.09863590671,Left,4
268,marketing,,0.9008867716,5,,medium,0.9066134017,Left,5
145,support,,0.443188196,3,,medium,0.474150536,Employed,2
136,,,0.8027694908,5,,low,0.6148236422,Employed,3
277,sales,,0.9217053588,7,,low,0.1590329861,Left,5
151,engineering,,,6,,low,0.4095616737,Employed,2
141,sales,1,0.9436189556,6,,low,0.1969582224,Employed,3
256,IT,,0.7717783296,3,,medium,0.7457280545,Employed,2
200,,,0.8137640123,5,,low,0.7659747129,Employed,3
181,engineering,,0.512155075,4,,low,0.522122975,Employed,3
260,,,0.7623807454,4,,high,0.5054706845,Employed,3
269,IT,,0.9306762972,6,,low,0.09454772058,Left,4
155,engineering,1,0.895476249,4,,high,0.790800364,Employed,3
276,sales,,0.6583561619,6,,medium,0.4234521623,Employed,6
159,product,,0.5054537275,2,,low,0.3277240523,Left,3
188,IT,,0.627785979,3,,low,0.6590106618,Employed,5
243,sales,,0.6987605122,5,,low,0.7920051223,Employed,3
256,,,0.6530806799,3,,low,0.8826240452,Employed,4
173,information_technology,1,,2,,low,0.7062708492,Employed,3
177,support,1,0.9833253431,4,,medium,0.8573234353,Employed,3
161,engineering,,,4,,medium,0.9021897892,Employed,3
216,sales,,0.7182079871,5,,low,0.7672450266,Employed,3
222,engineering,1,0.7568878488,3,,medium,0.9670605288,Employed,6
248,sales,,0.9671287759,4,,low,0.8327063155,Left,5
215,IT,,0.5598928029,5,,low,0.6671951468,Employed,2
126,sales,,0.3315449111,2,,medium,0.7416817861,Employed,3
176,support,,0.4711838573,5,,high,0.8039745642,Employed,3
238,management,,0.6648683866,3,,medium,0.7417597969,Employed,2
263,sales,,0.6373634934,4,,medium,0.6773198348,Employed,4
260,,,0.6058517467,4,,low,0.9001276102,Employed,2
280,sales,,0.7721948798,6,,low,0.3400321424,Employed,3
144,engineering,1,,3,,medium,0.4406150762,Employed,3
248,support,,0.7768636081,4,,medium,0.9114902275,Employed,2
274,sales,,0.7411302235,2,,high,0.2081015951,Employed,10
264,engineering,,,4,,high,0.9734831109,Employed,3
114,IT,,0.8782399078,2,,low,0.6803052899,Employed,4
218,product,,0.9068756115,5,,low,0.9714650016,Left,6
233,sales,,0.781238763,3,,high,0.6329014227,Employed,2
225,engineering,,0.5451671424,3,,high,0.5102358544,Employed,2
165,sales,,0.4455322775,5,,high,0.7755491025,Employed,2
208,IT,1,,4,,low,0.8969511879,Employed,3
139,engineering,1,,5,,medium,0.6593289997,Employed,3
132,sales,,0.7043676694,3,,medium,0.99507857,Employed,2
158,sales,,0.5344546557,2,,low,0.4596060196,Left,3
106,management,,0.4924307624,6,,high,0.4905086574,Employed,6
221,engineering,,0.8500303838,5,,low,0.7969380647,Employed,5
254,support,,0.8872482665,5,,low,0.8440783227,Left,6
227,engineering,,0.7786616772,5,,low,0.6029527634,Employed,2
224,engineering,,0.9181784692,3,,low,0.7389584146,Employed,3
141,sales,1,0.6428057038,4,,low,0.6861209661,Employed,2
202,IT,1,0.776164999,5,,low,0.7749992815,Employed,3
158,sales,,0.9581219986,3,,low,0.878788154,Left,5
245,IT,,0.9642540046,4,,medium,0.894401842,Employed,4
282,engineering,,0.7958384624,6,,medium,0.1764660962,Left,4
152,support,,0.9694100169,3,,medium,0.8468007231,Employed,3
208,management,1,0.9835321681,5,,medium,0.6701899914,Employed,8
216,information_technology,,0.8190175632,3,,high,0.308606269,Employed,3
244,IT,1,0.7484954763,5,,low,0.9714160024,Employed,2
221,marketing,,0.6833099705,6,,medium,0.3630796957,Employed,10
233,support,,,4,,low,0.6369561261,Employed,2
159,sales,,0.5135698512,4,,medium,0.8962466045,Employed,2
244,sales,,0.9983528581,4,,medium,0.7644179299,Employed,3
176,sales,,0.7522417009,5,,low,0.9439190535,Employed,4
240,support,,0.7946470324,5,,low,0.8591994735,Employed,2
241,IT,,0.9124715478,3,,low,0.6224683179,Employed,3
154,support,,,3,,high,0.6389687247,Employed,3
148,information_technology,1,0.4649936576,2,,low,0.3815756855,Left,3
141,sales,,0.5320080088,2,,medium,0.3888241949,Left,3
202,,,0.6043971225,3,,high,0.9701036012,Employed,2
293,support,,0.8991355989,6,,low,0.1002843507,Left,4
138,engineering,,0.5056058866,2,,low,0.4028212166,Left,3
215,sales,1,0.4742390685,2,,low,0.7702202696,Employed,2
196,engineering,,0.671603979,4,,low,0.9581282432,Employed,2
239,product,,0.9129282933,5,,low,0.8792144293,Left,5
271,,,0.7405801549,4,,medium,0.8179340121,Employed,3
188,support,,0.9018587792,3,,low,0.4231738608,Employed,5
191,product,,,4,,medium,0.8186406454,Employed,2
189,IT,1,0.6498327115,4,,medium,0.7522309498,Employed,2
172,IT,,0.6663102177,4,,medium,0.7610867469,Employed,3
150,IT,,0.5534080388,2,,medium,0.4383410797,Left,3
239,support,,0.5610364654,5,,medium,0.5093659924,Employed,3
274,finance,,,4,,high,0.1395943786,Employed,3
274,support,,0.7529727381,3,,medium,0.6564682405,Employed,3
266,finance,,0.4516629622,2,,low,0.4804197534,Employed,3
308,procurement,,0.9053431586,6,,low,0.0941484357,Left,4
227,engineering,1,0.7743971741,3,,low,0.4959859686,Employed,4
282,,,0.9889162225,6,,medium,0.05253632139,Left,4
226,product,,0.9498924833,4,,medium,0.8111330101,Left,5
269,sales,,0.9698901928,7,,medium,0.1104592504,Left,4
265,support,,0.5623779195,5,,low,0.8462494478,Employed,3
113,engineering,,0.3918341972,5,,medium,0.6873785408,Employed,8
147,sales,,0.4226072784,2,,low,0.4336438466,Left,3
156,sales,,0.4221108351,2,,medium,0.4205359843,Left,3
182,IT,,0.5715728631,3,,medium,0.802108931,Employed,3
222,sales,,0.7399680642,4,,low,0.5837028916,Employed,3
98,engineering,,0.4100294363,3,,low,0.3678592926,Employed,3
152,marketing,,0.6569223276,3,,low,0.7021014373,Employed,2
155,,,0.4347176223,2,,medium,0.4812749408,Left,3
127,finance,,0.6179423167,4,,low,0.3697378263,Employed,5
194,information_technology,,0.8436865648,3,,low,0.7999371035,Employed,3
275,,,0.7809018712,5,,low,0.5073781737,Employed,5
120,sales,,0.4214043068,3,,high,0.4843309323,Employed,3
224,sales,1,0.5812954562,5,,medium,0.7131048866,Employed,3
143,support,1,0.6613301189,6,,low,0.2052686263,Employed,5
142,sales,,0.6256592036,4,,medium,0.5733831712,Employed,4
151,product,,0.5315279234,3,,low,0.6389661106,Employed,2
273,,,0.8420742682,4,,medium,0.7392173644,Employed,4
286,product,,0.4956489691,3,,medium,0.687142059,Employed,6
310,support,,0.9291113952,7,,medium,0.1479916749,Left,4
176,engineering,,0.6816130761,3,,low,0.8486497204,Employed,2
247,engineering,,0.889754383,3,,high,0.7515351414,Employed,2
300,marketing,,0.8113290509,6,,medium,0.09569314999,Left,4
133,marketing,,0.4982179932,2,,low,0.364650613,Left,3
200,engineering,,0.7856654553,5,,medium,0.6672193871,Employed,3
143,IT,,,2,,low,0.4867543048,Left,3
135,sales,,0.4546373587,2,,low,0.3207231912,Left,5
266,support,1,0.8036797376,4,,medium,0.9202622982,Employed,3
162,engineering,1,0.7141474543,5,,medium,0.5445423535,Employed,3
260,finance,,0.4500673628,4,,low,0.9339084779,Employed,4
142,IT,,0.6156118057,3,,low,0.528197132,Employed,4
240,engineering,,0.88611891,5,,low,0.7661969222,Left,6
153,product,,0.6977887549,4,,low,0.6578006671,Employed,3
181,support,,0.5864489756,4,,low,0.8213837109,Employed,2
149,marketing,,0.6704248805,4,,low,0.5144478381,Employed,3
134,engineering,,0.7847772446,4,,medium,0.5932228689,Employed,6
259,sales,,0.595187337,4,,low,0.5999529349,Employed,3
292,support,,0.8769118991,6,,low,0.06505592783,Left,4
136,sales,,0.9008489743,4,,medium,0.6131223292,Employed,2
123,engineering,1,0.7595010775,5,,low,0.1705119711,Employed,2
224,sales,,0.4949759102,5,,low,1,Employed,4
177,IT,,0.755334577,4,,low,1,Employed,2
160,sales,,0.8048787322,3,,medium,0.8529321292,Employed,3
175,engineering,,0.8909051261,4,,low,0.1170829945,Employed,5
167,support,,0.7415268559,2,,medium,0.5511149381,Employed,2
234,sales,,0.4440280006,4,,medium,0.5706505475,Employed,2
192,finance,,0.7079251017,5,1,medium,0.9205948969,Employed,3
135,engineering,,0.8836564367,5,,medium,0.9184452051,Employed,3
183,engineering,,0.7019592914,4,,low,0.9338429133,Employed,3
169,marketing,,0.6494217072,3,,low,1,Employed,2
238,support,,0.8079251064,3,,medium,1,Employed,2
185,support,,1,4,,low,0.2766623594,Employed,3
258,IT,,0.6406899576,5,,medium,1,Employed,2
199,engineering,,0.6531903461,3,,low,0.6380301417,Employed,2
132,sales,,,3,,low,0.8998562237,Employed,2
153,IT,,0.4702259876,2,,high,0.3232425016,Employed,3
151,sales,,0.729031813,4,,medium,0.9125564798,Employed,4
269,engineering,,0.5806784614,5,,medium,0.9580764564,Employed,2
155,IT,,0.5127017142,2,,low,0.4688726933,Left,3
281,product,,0.5359827703,4,,medium,0.6804722566,Employed,4
142,IT,,0.5843807851,4,,medium,0.9527891007,Employed,2
225,finance,,0.695006033,3,,low,0.5781517082,Employed,3
246,sales,,0.8873112625,5,,medium,0.7855650599,Left,5
235,IT,,0.5717624597,5,,medium,0.805511924,Employed,2
160,engineering,,0.7426003805,4,,low,0.5709541599,Employed,6
137,sales,,0.5297334563,4,,medium,0.9541416616,Employed,6
154,product,,0.8986005519,3,,high,0.5558903103,Employed,10
136,engineering,,0.9161526467,4,,low,0.7576083012,Employed,3
248,support,1,0.7634838617,5,,low,0.9096719773,Employed,8
168,management,,,4,,low,0.5634592985,Employed,2
180,sales,,0.9348900615,3,,medium,0.1987130647,Employed,6
154,support,1,0.7427306835,4,,medium,0.2162223256,Employed,6
130,management,,0.9881500344,5,,high,0.3206201995,Employed,4
141,marketing,1,0.6672964195,6,,medium,0.6004586666,Employed,3
241,IT,,0.963207326,5,,medium,1,Employed,2
148,engineering,,0.6026989954,2,,medium,0.452933287,Left,3
225,sales,,1,4,,medium,0.6624814183,Employed,3
156,support,1,0.4851483326,6,,medium,0.3160811594,Employed,2
